conversation_id,turn_id,generated
467,28,I guess I'm not all that averse to the notion of limiting children's exposure to second-hand smoke through regulations.  But the explanation for why these people wanted to do it seemed bizarre.  To prevent children from seeing people smoke... I don't agree with that.
467,29,"I thought it was a pretty well written, but I wonder who is supposed to receive our empathy... the children or the smokers?"
467,30,"I thought it was a pretty well written, but I wonder who is supposed to receive our empathy... the children or the smokers?"
467,31,"I thought it was a pretty well written, but I wonder who is supposed to receive our empathy... the children or the smokers?"
467,32,"I thought it was a pretty well written, but I wonder who is supposed to receive our empathy... the children or the smokers?"
467,33,"I thought it was a pretty well written, but I wonder who is supposed to receive our empathy... the children or the smokers?"
467,34,"I thought it was a pretty well written, but I wonder who is supposed to receive our empathy... the children or the smokers?"
467,35,How do you feel about this article?
467,36,How do you feel about this article?
467,37,How do you feel about this article?
467,38,How do you feel about this article?
470,1,"As a smoker myself, I felt the need to parley with the author of the article."
470,2,"As a smoker myself, I felt the need to parley with the author of the article."
470,3,"Hello, what did you think about the article?"
470,4,"Hello, what did you think about the article?"
470,5,I guess I'm not all that averse to the notion of limiting children's exposure to second-hand smoke through regulations.  But the explanation for why these people wanted to do it seemed bizarre.  To prevent children from seeing people smoke... I don't agree with that.
470,6,I guess I'm not all that averse to the notion of limiting children's exposure to second-hand smoke through regulations.  But the explanation for why these people wanted to do it seemed bizarre.  To prevent children from seeing people smoke... I don't agree with that.
470,7,How do you feel about the dwindling space and opportunity you have to smoke?  Do you think you should be allowed to smoke anywhere?  I think it's certainly a mixed message we send about smoking.  It's legal.... only we don't want you to do it anywhere.
470,8,How do you feel about the dwindling space and opportunity you have to smoke?  Do you think you should be allowed to smoke anywhere?  I think it's certainly a mixed message we send about smoking.  It's legal.... only we don't want you to do it anywhere.
470,9,How do you feel about the dwindling space and opportunity you have to smoke?  Do you think you should be allowed to smoke anywhere?  I think it's certainly a mixed message we send about smoking.  It's legal.... only we don't want you to do it anywhere.
470,10,How do you feel about the dwindling space and opportunity you have to smoke?  Do you think you should be allowed to smoke anywhere?  I think it's certainly a mixed message we send about smoking.  It's legal.... only we don't want you to do it anywhere.
470,11,I guess I'm not all that averse to the notion of limiting children's exposure to second-hand smoke through regulations.  But the explanation for why these people wanted to do it seemed bizarre.  To prevent children from seeing people smoke... I don't agree with that.
470,12,How do you feel about the dwindling space and opportunity you have to smoke?  Do you think you should be allowed to smoke anywhere?  I think it's certainly a mixed message we send about smoking.  It's legal.... only we don't want you to do it anywhere.
470,13,How do you feel about the dwindling space and opportunity you have to smoke?  Do you think you should be allowed to smoke anywhere?  I think it's certainly a mixed message we send about smoking.  It's legal.... only we don't want you to do it anywhere.
470,14,How do you feel about the dwindling space and opportunity you have to smoke?  Do you think you should be allowed to smoke anywhere?  I think it's certainly a mixed message we send about smoking.  It's legal.... only we don't want you to do it anywhere.
470,15,How do you feel about the dwindling space and opportunity you have to smoke?  Do you think you should be allowed to smoke anywhere?  I think it's certainly a mixed message we send about smoking.  It's legal.... only we don't want you to do it anywhere.
470,16,How do you feel about the dwindling space and opportunity you have to smoke?  Do you think you should be allowed to smoke anywhere?  I think it's certainly a mixed message we send about smoking.  It's legal.... only we don't want you to do it anywhere.
470,17,How do you feel about the dwindling space and opportunity you have to smoke?  Do you think you should be allowed to smoke anywhere?  I think it's certainly a mixed message we send about smoking.  It's legal.... only we don't want you to do it anywhere.
470,18,How do you feel about the dwindling space and opportunity you have to smoke?  Do you think you should be allowed to smoke anywhere?  I think it's certainly a mixed message we send about smoking.  It's legal.... only we don't want you to do it anywhere.
470,19,How do you feel about the dwindling space and opportunity you have to smoke?  Do you think you should be allowed to smoke anywhere?  I think it's certainly a mixed message we send about smoking.  It's legal.... only we don't want you to do it anywhere.
470,20,How do you feel about the dwindling space and opportunity you have to smoke?  Do you think you should be allowed to smoke anywhere?  I think it's certainly a mixed message we send about smoking.  It's legal.... only we don't want you to do it anywhere.
473,1,I think this is just terrible.
473,2,I think this is just terrible.
473,3,"I didn't hear about that, sounds a bit sketchy. I wonder if there's any charity or something that can help that girl?"
473,4,"I didn't hear about that, sounds a bit sketchy. I wonder if there's any charity or something that can help that girl?"
473,5,wow that is insane. it's sad when a wild animal attacks a person they get put down even though it was the humans fault.
473,6,wow that is insane. it's sad when a wild animal attacks a person they get put down even though it was the humans fault.
473,7,It was really sad.   Why would any human being kill a flamingo in a zoo
473,8,It was really sad.   Why would any human being kill a flamingo in a zoo
473,9,It was really sad.   Why would any human being kill a flamingo in a zoo
473,10,It was really sad.   Why would any human being kill a flamingo in a zoo
473,11,It was really sad.   Why would any human being kill a flamingo in a zoo
473,12,It was really sad.   Why would any human being kill a flamingo in a zoo
473,13,It was really sad.   Why would any human being kill a flamingo in a zoo
473,14,It was really sad.   Why would any human being kill a flamingo in a zoo
473,15,It was really sad.   Why would any human being kill a flamingo in a zoo
473,16,It was really sad.   Why would any human being kill a flamingo in a zoo
473,17,It was really sad.   Why would any human being kill a flamingo in a zoo
473,18,It was really sad.   Why would any human being kill a flamingo in a zoo
473,19,It was really sad.   Why would any human being kill a flamingo in a zoo
473,20,It was really sad.   Why would any human being kill a flamingo in a zoo
473,21,It was really sad.   Why would any human being kill a flamingo in a zoo
473,22,It was really sad.   Why would any human being kill a flamingo in a zoo
473,23,It was really sad.   Why would any human being kill a flamingo in a zoo
473,24,It was really sad.   Why would any human being kill a flamingo in a zoo
473,25,It was really sad.   Why would any human being kill a flamingo in a zoo
473,26,It was really sad.   Why would any human being kill a flamingo in a zoo
473,27,It was really sad.   Why would any human being kill a flamingo in a zoo
473,28,It was really sad.   Why would any human being kill a flamingo in a zoo
473,29,"Absolutely.  Back to the article for a second, I wonder what the penalties are for animal cruelty cases.  I assume it's just fines but I don't know.  Do you have any idea?"
473,30,"Yeah, I can't even imagine what was going through the guy's head.  Although I've read that people hurting animals at the zoo isn't all that uncommon."
473,31,"Absolutely.  Back to the article for a second, I wonder what the penalties are for animal cruelty cases.  I assume it's just fines but I don't know.  Do you have any idea?"
473,32,"Absolutely.  Back to the article for a second, I wonder what the penalties are for animal cruelty cases.  I assume it's just fines but I don't know.  Do you have any idea?"
474,1,I just can't believe people can kill an animal like this and be okay with it.
474,2,I just can't believe people can kill an animal like this and be okay with it.
474,3,It was so sad. How can someone do things like this to an animal
474,4,I just can't believe people can kill an animal like this and be okay with it.
474,5,I just can't believe people can kill an animal like this and be okay with it.
474,6,I just can't believe people can kill an animal like this and be okay with it.
474,7,I just can't believe people can kill an animal like this and be okay with it.
474,8,I just can't believe people can kill an animal like this and be okay with it.
474,9,It was really sad.   Why would any human being kill a flamingo in a zoo
474,10,It was really sad.   Why would any human being kill a flamingo in a zoo
474,11,It was really sad.   Why would any human being kill a flamingo in a zoo
474,12,I just can't believe people can kill an animal like this and be okay with it.
474,13,It was really sad.   Why would any human being kill a flamingo in a zoo
474,14,"Yeah, I can't even imagine what was going through the guy's head.  Although I've read that people hurting animals at the zoo isn't all that uncommon."
474,15,"Yeah, I can't even imagine what was going through the guy's head.  Although I've read that people hurting animals at the zoo isn't all that uncommon."
474,16,"Yeah, I can't even imagine what was going through the guy's head.  Although I've read that people hurting animals at the zoo isn't all that uncommon."
474,17,"Yeah, I can't even imagine what was going through the guy's head.  Although I've read that people hurting animals at the zoo isn't all that uncommon."
474,18,It was really sad.   Why would any human being kill a flamingo in a zoo
474,19,"Yeah, I can't even imagine what was going through the guy's head.  Although I've read that people hurting animals at the zoo isn't all that uncommon."
474,20,"Yeah, I can't even imagine what was going through the guy's head.  Although I've read that people hurting animals at the zoo isn't all that uncommon."
474,21,"Yeah, I can't even imagine what was going through the guy's head.  Although I've read that people hurting animals at the zoo isn't all that uncommon."
474,22,It was really sad.   Why would any human being kill a flamingo in a zoo
474,23,"Yeah, I can't even imagine what was going through the guy's head.  Although I've read that people hurting animals at the zoo isn't all that uncommon."
474,24,It was really sad.   Why would any human being kill a flamingo in a zoo
474,25,"Yeah, I can't even imagine what was going through the guy's head.  Although I've read that people hurting animals at the zoo isn't all that uncommon."
474,26,"Yeah, I can't even imagine what was going through the guy's head.  Although I've read that people hurting animals at the zoo isn't all that uncommon."
474,27,"Yeah, I can't even imagine what was going through the guy's head.  Although I've read that people hurting animals at the zoo isn't all that uncommon."
474,28,"Yeah, I can't even imagine what was going through the guy's head.  Although I've read that people hurting animals at the zoo isn't all that uncommon."
474,29,"Yeah, I can't even imagine what was going through the guy's head.  Although I've read that people hurting animals at the zoo isn't all that uncommon."
474,30,"Yeah, I can't even imagine what was going through the guy's head.  Although I've read that people hurting animals at the zoo isn't all that uncommon."
475,1,What did you think of the article?
475,2,what did you think about the article?
475,3,how did you feel about this article?
475,4,what did you think about the article?
475,5,"man, what an article. About the birds, right?"
475,6,how did you feel about this article?
475,7,"man, what an article. About the birds, right?"
475,8,"man, what an article. About the birds, right?"
475,9,how did you feel about this article?
475,10,"man, what an article. About the birds, right?"
475,11,"Well, I thought this was sad for the animals.  But it's one of those situations where there's not much anyone can do.  What was your take on it?"
475,12,"Well, I thought this was sad for the animals.  But it's one of those situations where there's not much anyone can do.  What was your take on it?"
475,13,"man, what an article. About the birds, right?"
475,14,how did you feel about this article?
475,15,"Well, I thought this was sad for the animals.  But it's one of those situations where there's not much anyone can do.  What was your take on it?"
475,16,"Well, I thought this was sad for the animals.  But it's one of those situations where there's not much anyone can do.  What was your take on it?"
475,17,"Well, I thought this was sad for the animals.  But it's one of those situations where there's not much anyone can do.  What was your take on it?"
475,18,"Well, I thought this was sad for the animals.  But it's one of those situations where there's not much anyone can do.  What was your take on it?"
475,19,"Well, I thought this was sad for the animals.  But it's one of those situations where there's not much anyone can do.  What was your take on it?"
475,20,"Well, I thought this was sad for the animals.  But it's one of those situations where there's not much anyone can do.  What was your take on it?"
475,21,how did you feel about this article?
475,22,"Well, I thought this was sad for the animals.  But it's one of those situations where there's not much anyone can do.  What was your take on it?"
475,23,"Well, I thought this was sad for the animals.  But it's one of those situations where there's not much anyone can do.  What was your take on it?"
475,24,"Well, I thought this was sad for the animals.  But it's one of those situations where there's not much anyone can do.  What was your take on it?"
475,25,"Well, I thought this was sad for the animals.  But it's one of those situations where there's not much anyone can do.  What was your take on it?"
475,26,"Well, I thought this was sad for the animals.  But it's one of those situations where there's not much anyone can do.  What was your take on it?"
475,27,how did you feel about this article?
475,28,how did you feel about this article?
475,29,how did you feel about this article?
475,30,how did you feel about this article?
475,31,how did you feel about this article?
475,32,how did you feel about this article?
476,1,"I have no idea, but I would assume that's an older flamingo, probably getting up there in age."
476,2,"I have no idea, but I would assume that's an older flamingo, probably getting up there in age."
476,3,its a shame what happened to the flamingo
476,4,its a shame what happened to the flamingo
476,5,its a shame what happened to the flamingo
476,6,It was really sad.   Why would any human being kill a flamingo in a zoo
476,7,its a shame what happened to the flamingo
476,8,its a shame what happened to the flamingo
476,9,its a shame what happened to the flamingo
476,10,its a shame what happened to the flamingo
476,11,its a shame what happened to the flamingo
476,12,It was really sad.   Why would any human being kill a flamingo in a zoo
476,13,its a shame what happened to the flamingo
476,14,its a shame what happened to the flamingo
476,15,Tell me what you feel about the incident?
476,16,It was really sad.   Why would any human being kill a flamingo in a zoo
476,17,Tell me what you feel about the incident?
476,18,It was really sad.   Why would any human being kill a flamingo in a zoo
476,19,its a shame what happened to the flamingo
476,20,its a shame what happened to the flamingo
476,21,Tell me what you feel about the incident?
476,22,It was really sad.   Why would any human being kill a flamingo in a zoo
476,23,its a shame what happened to the flamingo
476,24,It was really sad.   Why would any human being kill a flamingo in a zoo
476,25,its a shame what happened to the flamingo
476,26,its a shame what happened to the flamingo
476,27,Tell me what you feel about the incident?
476,28,its a shame what happened to the flamingo
476,29,its a shame what happened to the flamingo
476,30,It was really sad.   Why would any human being kill a flamingo in a zoo
476,31,Tell me what you feel about the incident?
476,32,Tell me what you feel about the incident?
477,1,How did you feel after reading the story?
477,2,How did you feel after reading the story?
477,3,"I thought it was sad, too.  There weren't many details though.  I wonder what happened for both of them to die."
477,4,I am a firm believer that if you do hurt animals you are either a psychopath or sociopath.    I wonder if the story was true about Pinky?
477,5,"yes, it is so sad. all for entertainment with no care about the animals wellbeing. I do not understand how someone can sleep at night knowing they did that."
477,6,animals are so fragile an innocent stories like this are just so troubling
477,7,I definitely thought it was sad for the animals although it did not pull at my heartstrings like some of the other stories I have read on here.  What did you think
477,8,"Yes, I agree.  I wondered what type of suffering the animal had been through.  Maybe just starving or something.  Or maybe injured.  But there weren't many details for sure."
477,9,its a shame what happened to the flamingo
477,10,its a shame what happened to the flamingo
477,11,its a shame what happened to the flamingo
477,12,its a shame what happened to the flamingo
477,13,"Absolutely.  Back to the article for a second, I wonder what the penalties are for animal cruelty cases.  I assume it's just fines but I don't know.  Do you have any idea?"
477,14,its a shame what happened to the flamingo
477,15,its a shame what happened to the flamingo
477,16,"Well, I thought this was sad for the animals.  But it's one of those situations where there's not much anyone can do.  What was your take on it?"
477,17,its a shame what happened to the flamingo
477,18,its a shame what happened to the flamingo
477,19,"Absolutely.  Back to the article for a second, I wonder what the penalties are for animal cruelty cases.  I assume it's just fines but I don't know.  Do you have any idea?"
477,20,It was really sad.   Why would any human being kill a flamingo in a zoo
477,21,its a shame what happened to the flamingo
477,22,its a shame what happened to the flamingo
477,23,It was really sad.   Why would any human being kill a flamingo in a zoo
477,24,its a shame what happened to the flamingo
477,25,its a shame what happened to the flamingo
477,26,its a shame what happened to the flamingo
477,27,"Well, I thought this was sad for the animals.  But it's one of those situations where there's not much anyone can do.  What was your take on it?"
477,28,"Well, I thought this was sad for the animals.  But it's one of those situations where there's not much anyone can do.  What was your take on it?"
477,29,"Well, I thought this was sad for the animals.  But it's one of those situations where there's not much anyone can do.  What was your take on it?"
477,30,"Well, I thought this was sad for the animals.  But it's one of those situations where there's not much anyone can do.  What was your take on it?"
477,31,"Well, I thought this was sad for the animals.  But it's one of those situations where there's not much anyone can do.  What was your take on it?"
477,32,"Well, I thought this was sad for the animals.  But it's one of those situations where there's not much anyone can do.  What was your take on it?"
477,33,its a shame what happened to the flamingo
477,34,its a shame what happened to the flamingo
477,35,its a shame what happened to the flamingo
477,36,its a shame what happened to the flamingo
477,37,its a shame what happened to the flamingo
477,38,its a shame what happened to the flamingo
477,39,its a shame what happened to the flamingo
477,40,its a shame what happened to the flamingo
477,41,"Absolutely.  Back to the article for a second, I wonder what the penalties are for animal cruelty cases.  I assume it's just fines but I don't know.  Do you have any idea?"
477,42,its a shame what happened to the flamingo
479,1,"Hm, I wonder if the area has been restored to a functioning capacity. The article talked about dams be broken and billions of dollars of damage being done to roads and buildings."
479,2,"Hm, I wonder if the area has been restored to a functioning capacity. The article talked about dams be broken and billions of dollars of damage being done to roads and buildings."
479,3,"Hm, I wonder if the area has been restored to a functioning capacity. The article talked about dams be broken and billions of dollars of damage being done to roads and buildings."
479,4,"Hm, I wonder if the area has been restored to a functioning capacity. The article talked about dams be broken and billions of dollars of damage being done to roads and buildings."
479,5,It sounds like the people down near the river were the most affected and getting the compensation and that sounds like a poor area to me. I could be wrong but that money could go a long way.
479,6,"Hm, I wonder if the area has been restored to a functioning capacity. The article talked about dams be broken and billions of dollars of damage being done to roads and buildings."
479,7,It sounds like the people down near the river were the most affected and getting the compensation and that sounds like a poor area to me. I could be wrong but that money could go a long way.
479,8,"Hm, I wonder if the area has been restored to a functioning capacity. The article talked about dams be broken and billions of dollars of damage being done to roads and buildings."
479,9,"Hm, I wonder if the area has been restored to a functioning capacity. The article talked about dams be broken and billions of dollars of damage being done to roads and buildings."
479,10,"Hm, I wonder if the area has been restored to a functioning capacity. The article talked about dams be broken and billions of dollars of damage being done to roads and buildings."
479,11,It sounds like the people down near the river were the most affected and getting the compensation and that sounds like a poor area to me. I could be wrong but that money could go a long way.
479,12,It sounds like the people down near the river were the most affected and getting the compensation and that sounds like a poor area to me. I could be wrong but that money could go a long way.
479,13,It sounds like the people down near the river were the most affected and getting the compensation and that sounds like a poor area to me. I could be wrong but that money could go a long way.
479,14,So what did you think about the people and their situation with the water?
479,15,It sounds like the people down near the river were the most affected and getting the compensation and that sounds like a poor area to me. I could be wrong but that money could go a long way.
479,16,It sounds like the people down near the river were the most affected and getting the compensation and that sounds like a poor area to me. I could be wrong but that money could go a long way.
479,17,It sounds like the people down near the river were the most affected and getting the compensation and that sounds like a poor area to me. I could be wrong but that money could go a long way.
479,18,So what did you think about the people and their situation with the water?
479,19,It sounds like the people down near the river were the most affected and getting the compensation and that sounds like a poor area to me. I could be wrong but that money could go a long way.
479,20,It sounds like the people down near the river were the most affected and getting the compensation and that sounds like a poor area to me. I could be wrong but that money could go a long way.
479,21,It sounds like the people down near the river were the most affected and getting the compensation and that sounds like a poor area to me. I could be wrong but that money could go a long way.
479,22,It sounds like the people down near the river were the most affected and getting the compensation and that sounds like a poor area to me. I could be wrong but that money could go a long way.
479,23,It sounds like the people down near the river were the most affected and getting the compensation and that sounds like a poor area to me. I could be wrong but that money could go a long way.
479,24,So what did you think about the people and their situation with the water?
479,25,It sounds like the people down near the river were the most affected and getting the compensation and that sounds like a poor area to me. I could be wrong but that money could go a long way.
479,26,So what did you think about the people and their situation with the water?
479,27,It sounds like the people down near the river were the most affected and getting the compensation and that sounds like a poor area to me. I could be wrong but that money could go a long way.
479,28,So what did you think about the people and their situation with the water?
479,29,It sounds like the people down near the river were the most affected and getting the compensation and that sounds like a poor area to me. I could be wrong but that money could go a long way.
479,30,So what did you think about the people and their situation with the water?
479,31,It sounds like the people down near the river were the most affected and getting the compensation and that sounds like a poor area to me. I could be wrong but that money could go a long way.
479,32,So what did you think about the people and their situation with the water?
479,33,So what did you think about the people and their situation with the water?
479,34,So what did you think about the people and their situation with the water?
479,35,So what did you think about the people and their situation with the water?
479,36,So what did you think about the people and their situation with the water?
484,1,Hello
484,2,Hello
484,3,Hello! What did you think about the article?
484,4,"Hello, that was a sad article."
484,5,Hello! What did you think about the article?
484,6,Hello! What did you think about the article?
484,7,Hello! What did you think about the article?
484,8,Hello! What did you think about the article?
484,9,Hello! What did you think about the article?
484,10,"Hm, I wonder if the area has been restored to a functioning capacity. The article talked about dams be broken and billions of dollars of damage being done to roads and buildings."
484,11,"Hello, what did you think about the article?"
484,12,"Hm, I wonder if the area has been restored to a functioning capacity. The article talked about dams be broken and billions of dollars of damage being done to roads and buildings."
484,13,"Hm, I wonder if the area has been restored to a functioning capacity. The article talked about dams be broken and billions of dollars of damage being done to roads and buildings."
484,14,"Hm, I wonder if the area has been restored to a functioning capacity. The article talked about dams be broken and billions of dollars of damage being done to roads and buildings."
484,15,"Hello, what did you think about the article?"
484,16,"Hello, what did you think about the article?"
484,17,"hello, what did you think about the article?"
484,18,"hello, what did you think about the article?"
484,19,"hello, what did you think about the article?"
484,20,Hello! What did you think about the article?
484,21,Hello! What did you think about the article?
484,22,Hello! What did you think about the article?
484,23,Hello! What did you think about the article?
484,24,Hello! What did you think about the article?
484,25,Hello! What did you think about the article?
484,26,Hello! What did you think about the article?
484,27,Hello! What did you think about the article?
484,28,Hello! What did you think about the article?
484,29,Hello! What did you think about the article?
484,30,Hello! What did you think about the article?
484,31,Hello! What did you think about the article?
484,32,"hello, what did you think about the article?"
484,33,"hello, what did you think about the article?"
484,34,"hello, what did you think about the article?"
485,1,"hello, what did you think about the article?"
485,2,Hello! What did you think about the article?
485,3,The article was very sad. What did you think abotu it?
485,4,Hello! What did you think about the article?
485,5,"Hello, that was a sad article."
485,6,"Hello, that was a sad article."
485,7,Hello! What did you think about the article?
485,8,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,9,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,10,"Hello, what did you think about the article?"
485,11,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,12,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,13,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,14,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,15,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,16,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,17,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,18,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,19,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,20,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,21,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,22,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,23,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,24,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,25,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,26,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,27,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,28,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,29,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,30,"Hello, what did you think about the article?"
485,31,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,32,"Hello, what did you think about the article?"
485,33,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
485,34,"hello, what did you think about the article?"
485,35,"hello, what did you think about the article?"
485,36,"hello, what did you think about the article?"
487,1,"hello, what did you think about the article?"
487,2,"Hello, what did you think about the article?"
487,3,"Hello, what did you think about the article?"
487,4,"Hello, what did you think about the article?"
487,5,"Hello, what did you think about the article?"
487,6,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,7,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,8,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,9,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,10,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,11,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,12,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,13,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,14,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,15,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,16,"Hello, what did you think about the article?"
487,17,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,18,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,19,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,20,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,21,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,22,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,23,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,24,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,25,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,26,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,27,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,28,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,29,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,30,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,31,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,32,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,33,I agree. I like the part of the article saying that the UN needs to address the root of the problem. Lets make this countries better so people do not need or want to leave.
487,34,"hello, what did you think about the article?"
487,35,"hello, what did you think about the article?"
487,36,How do you feel about this article?
487,37,How do you feel about this article?
487,38,How do you feel about this article?
489,1,"Hello, how did you feel about the article?"
489,2,"Hello, how did you feel about the article?"
489,3,how did you feel about this article?
489,4,This article was very eye opening. I had no idea air pollution killed so many people.
489,5,This article was very eye opening. I had no idea air pollution killed so many people.
489,6,This article was very eye opening. I had no idea air pollution killed so many people.
489,7,"Yes, the article sure was.  But apparently Indonesia cuts down forests to grow palm trees to make palm oil.  But the palm oil industry is apparently terrible for the environment in all sorts of ways."
489,8,"Yeah I feel bad for them too.  I don't know much about the whole palm oil issue, I found it a little confusing."
489,9,"Yeah I feel bad for them too.  I don't know much about the whole palm oil issue, I found it a little confusing."
489,10,"Yeah I feel bad for them too.  I don't know much about the whole palm oil issue, I found it a little confusing."
489,11,"Yeah I feel bad for them too.  I don't know much about the whole palm oil issue, I found it a little confusing."
489,12,"Yeah I feel bad for them too.  I don't know much about the whole palm oil issue, I found it a little confusing."
489,13,"Yeah I feel bad for them too.  I don't know much about the whole palm oil issue, I found it a little confusing."
489,14,"Yeah I feel bad for them too.  I don't know much about the whole palm oil issue, I found it a little confusing."
489,15,"Yeah I feel bad for them too.  I don't know much about the whole palm oil issue, I found it a little confusing."
489,16,"Yeah I feel bad for them too.  I don't know much about the whole palm oil issue, I found it a little confusing."
490,1,This article was very eye opening. I had no idea air pollution killed so many people.
490,2,"hello, what did you think about the article?"
490,3,"Yes, the article sure was.  But apparently Indonesia cuts down forests to grow palm trees to make palm oil.  But the palm oil industry is apparently terrible for the environment in all sorts of ways."
490,4,This article was very eye opening. I had no idea air pollution killed so many people.
490,5,I guess I'm not very surprised. Seems like endangered species are getting wiped out all over the world. I just saw another article about elephants in africa being killed for their ivory.
490,6,"Yes I agree.  It seems particularly sad when it is an endangered species that is being compromised.  I did not see anything in the article about what they planned to do to fix the situation, did you?"
490,7,"Hm, I wonder if the area has been restored to a functioning capacity. The article talked about dams be broken and billions of dollars of damage being done to roads and buildings."
490,8,This article was very eye opening. I had no idea air pollution killed so many people.
490,9,This article was very eye opening. I had no idea air pollution killed so many people.
490,10,"Yes, the article sure was.  But apparently Indonesia cuts down forests to grow palm trees to make palm oil.  But the palm oil industry is apparently terrible for the environment in all sorts of ways."
490,11,"Yes, the article sure was.  But apparently Indonesia cuts down forests to grow palm trees to make palm oil.  But the palm oil industry is apparently terrible for the environment in all sorts of ways."
490,12,While I was reading the article I started thinking that the Indonesian government must be getting some sort of financial incentive to ignore the destruction.
490,13,"Yes, the article sure was.  But apparently Indonesia cuts down forests to grow palm trees to make palm oil.  But the palm oil industry is apparently terrible for the environment in all sorts of ways."
